timestamp,src_ip,dst_ip,protocol,length
2025-10-24 17:29:21.267284,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:21.420281,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:21.576252,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:22.091903,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:22.106404,192.168.29.181,104.208.16.92,6,89
2025-10-24 17:29:22.491931,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:23.016043,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:23.113093,192.168.29.181,104.208.16.92,6,1194
2025-10-24 17:29:23.373808,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:23.373808,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:23.373808,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:23.389349,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:24.311859,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:24.355181,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:25.065048,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:25.205346,192.168.29.181,104.208.16.92,6,166
2025-10-24 17:29:25.206602,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:25.206602,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:25.206602,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:25.206602,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:25.211631,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:25.211631,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:29:25.569620,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:25.569620,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:25.569620,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:25.581556,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:25.581556,104.208.16.92,192.168.29.181,6,89
2025-10-24 17:29:25.630521,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:26.018864,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:26.084377,192.168.29.181,104.208.16.92,6,54
2025-10-24 17:29:27.106532,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:27.399150,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:29:27.399150,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:27.399150,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:27.399150,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:27.399150,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:27.408018,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:27.408018,192.168.29.181,104.208.16.92,6,1304
2025-10-24 17:29:27.408018,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:27.758144,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:27.758144,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:27.812779,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:27.940818,104.208.16.92,192.168.29.181,6,153
2025-10-24 17:29:27.948692,192.168.29.181,104.208.16.92,6,89
2025-10-24 17:29:28.416541,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:29.152398,192.168.29.50,224.0.0.251,17,87
2025-10-24 17:29:29.468267,192.168.29.50,239.255.255.250,17,167
2025-10-24 17:29:29.587569,192.168.29.181,104.208.16.92,6,167
2025-10-24 17:29:29.587569,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:29.587569,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:29.587569,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:29.587569,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:29.587569,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:29.595096,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:29.595096,192.168.29.181,104.208.16.92,6,1494
2025-10-24 17:29:29.595096,192.168.29.181,104.208.16.92,6,529
2025-10-24 17:29:29.875041,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:29.875041,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:29.875041,104.208.16.92,192.168.29.181,6,54
2025-10-24 17:29:30.120018,104.208.16.92,192.168.29.181,6,153
